unload   
--------------------------- CodegenFactorizedPregen ----------------------------
dblp_acyclic_201_00 skipped, not matching regex
dblp_acyclic_204_17 skipped, not matching regex
dblp_acyclic_204_18 skipped, not matching regex
dblp_acyclic_204_19 skipped, not matching regex
dblp_acyclic_205_00 skipped, not matching regex
dblp_acyclic_205_01 skipped, not matching regex
dblp_acyclic_205_02 skipped, not matching regex
dblp_acyclic_205_03 skipped, not matching regex
dblp_acyclic_205_04 skipped, not matching regex
dblp_acyclic_205_05 skipped, not matching regex
dblp_acyclic_205_06 skipped, not matching regex
dblp_acyclic_205_08 skipped, not matching regex
dblp_acyclic_205_09 skipped, not matching regex
dblp_acyclic_205_10 skipped, not matching regex
dblp_acyclic_205_11 skipped, not matching regex
dblp_acyclic_205_12 skipped, not matching regex
dblp_acyclic_205_13 skipped, not matching regex
dblp_acyclic_205_14 skipped, not matching regex
dblp_acyclic_205_15 skipped, not matching regex
dblp_acyclic_205_16 skipped, not matching regex
dblp_acyclic_205_17 skipped, not matching regex
dblp_acyclic_205_19 skipped, not matching regex
dblp_acyclic_206_00 skipped, not matching regex
dblp_acyclic_206_01 skipped, not matching regex
dblp_acyclic_206_02 skipped, not matching regex
dblp_acyclic_206_03 skipped, not matching regex
dblp_acyclic_206_04 skipped, not matching regex
dblp_acyclic_206_05 skipped, not matching regex
dblp_acyclic_206_06 skipped, not matching regex
dblp_acyclic_206_07 skipped, not matching regex
dblp_acyclic_206_08 skipped, not matching regex
dblp_acyclic_206_09 skipped, not matching regex
dblp_acyclic_206_10 skipped, not matching regex
dblp_acyclic_206_11 skipped, not matching regex
dblp_acyclic_206_12 skipped, not matching regex
dblp_acyclic_206_13 skipped, not matching regex
dblp_acyclic_206_14 skipped, not matching regex
dblp_acyclic_206_15 skipped, not matching regex
dblp_acyclic_206_16 skipped, not matching regex
dblp_acyclic_206_17 skipped, not matching regex
dblp_acyclic_206_18 skipped, not matching regex
dblp_acyclic_206_19 skipped, not matching regex
dblp_acyclic_207_00 skipped, not matching regex
dblp_acyclic_207_01 skipped, not matching regex
dblp_acyclic_207_02 skipped, not matching regex
dblp_acyclic_207_03 skipped, not matching regex
dblp_acyclic_207_04 skipped, not matching regex
dblp_acyclic_207_05 skipped, not matching regex
dblp_acyclic_207_06 skipped, not matching regex
dblp_acyclic_207_07 skipped, not matching regex
dblp_acyclic_207_08 skipped, not matching regex
dblp_acyclic_207_09 skipped, not matching regex
dblp_acyclic_207_10 skipped, not matching regex
dblp_acyclic_207_11 skipped, not matching regex
dblp_acyclic_207_12 skipped, not matching regex
dblp_acyclic_207_13 skipped, not matching regex
dblp_acyclic_207_14 skipped, not matching regex
dblp_acyclic_207_15 skipped, not matching regex
dblp_acyclic_207_16 skipped, not matching regex
dblp_acyclic_207_17 skipped, not matching regex
dblp_acyclic_207_18 skipped, not matching regex
dblp_acyclic_207_19 skipped, not matching regex
dblp_acyclic_208_00 skipped, not matching regex
dblp_acyclic_208_01 skipped, not matching regex
dblp_acyclic_208_02 skipped, not matching regex
dblp_acyclic_208_03 skipped, not matching regex
dblp_acyclic_208_04 skipped, not matching regex
dblp_acyclic_208_05 skipped, not matching regex
dblp_acyclic_208_06 skipped, not matching regex
dblp_acyclic_208_07 skipped, not matching regex
dblp_acyclic_208_08 skipped, not matching regex
dblp_acyclic_208_09 skipped, not matching regex
dblp_acyclic_208_10 skipped, not matching regex
dblp_acyclic_208_11 skipped, not matching regex
dblp_acyclic_208_12 skipped, not matching regex
dblp_acyclic_208_13 skipped, not matching regex
dblp_acyclic_208_14 skipped, not matching regex
dblp_acyclic_208_15 skipped, not matching regex
dblp_acyclic_208_16 skipped, not matching regex
dblp_acyclic_208_17 skipped, not matching regex
dblp_acyclic_208_18 skipped, not matching regex
dblp_acyclic_208_19 skipped, not matching regex
dblp_acyclic_209_00 skipped, not matching regex
dblp_acyclic_209_01 skipped, not matching regex
dblp_acyclic_209_02 skipped, not matching regex
dblp_acyclic_209_03 skipped, not matching regex
dblp_acyclic_209_04 skipped, not matching regex
dblp_acyclic_209_05 skipped, not matching regex
dblp_acyclic_209_06 skipped, not matching regex
dblp_acyclic_209_07 skipped, not matching regex
dblp_acyclic_209_08 skipped, not matching regex
dblp_acyclic_209_09 skipped, not matching regex
dblp_acyclic_209_10 skipped, not matching regex
dblp_acyclic_209_11 skipped, not matching regex
dblp_acyclic_209_12 skipped, not matching regex
dblp_acyclic_209_13 skipped, not matching regex
dblp_acyclic_209_14 skipped, not matching regex
dblp_acyclic_209_15 skipped, not matching regex
dblp_acyclic_209_16 skipped, not matching regex
dblp_acyclic_209_17 skipped, not matching regex
dblp_acyclic_209_18 skipped, not matching regex
dblp_acyclic_209_19 skipped, not matching regex
dblp_acyclic_210_00 skipped, not matching regex
dblp_acyclic_210_02 skipped, not matching regex
dblp_acyclic_210_03 skipped, not matching regex
dblp_acyclic_210_04 skipped, not matching regex
dblp_acyclic_210_05 skipped, not matching regex
dblp_acyclic_210_07 skipped, not matching regex
dblp_acyclic_210_08 skipped, not matching regex
dblp_acyclic_210_09 skipped, not matching regex
dblp_acyclic_210_10 skipped, not matching regex
dblp_acyclic_210_12 skipped, not matching regex
dblp_acyclic_210_15 skipped, not matching regex
dblp_acyclic_210_16 skipped, not matching regex
dblp_acyclic_210_17 skipped, not matching regex
dblp_acyclic_210_19 skipped, not matching regex
dblp_acyclic_211_00 skipped, not matching regex
dblp_acyclic_211_02 skipped, not matching regex
dblp_acyclic_211_03 skipped, not matching regex
dblp_acyclic_211_06 skipped, not matching regex
dblp_acyclic_211_10 skipped, not matching regex
dblp_acyclic_211_12 skipped, not matching regex
dblp_acyclic_211_17 skipped, not matching regex
dblp_acyclic_211_18 skipped, not matching regex
dblp_acyclic_211_19 skipped, not matching regex
dblp_acyclic_212_02 skipped, not matching regex
dblp_acyclic_212_03 skipped, not matching regex
dblp_acyclic_212_04 skipped, not matching regex
dblp_acyclic_212_08 skipped, not matching regex
dblp_acyclic_212_09 skipped, not matching regex
dblp_acyclic_212_10 skipped, not matching regex
dblp_acyclic_212_11 skipped, not matching regex
dblp_acyclic_212_18 skipped, not matching regex
dblp_acyclic_212_19 skipped, not matching regex
dblp_acyclic_213_00 skipped, not matching regex
dblp_acyclic_213_01 skipped, not matching regex
dblp_acyclic_213_02 skipped, not matching regex
dblp_acyclic_213_03 skipped, not matching regex
dblp_acyclic_213_04 skipped, not matching regex
dblp_acyclic_213_05 skipped, not matching regex
dblp_acyclic_213_06 skipped, not matching regex
dblp_acyclic_213_07 skipped, not matching regex
dblp_acyclic_213_08 skipped, not matching regex
dblp_acyclic_213_09 skipped, not matching regex
dblp_acyclic_213_10 skipped, not matching regex
dblp_acyclic_213_11 skipped, not matching regex
dblp_acyclic_213_12 skipped, not matching regex
dblp_acyclic_213_13 skipped, not matching regex
dblp_acyclic_213_14 skipped, not matching regex
dblp_acyclic_213_15 skipped, not matching regex
dblp_acyclic_213_16 skipped, not matching regex
dblp_acyclic_213_17 skipped, not matching regex
dblp_acyclic_213_18 skipped, not matching regex
dblp_acyclic_213_19 skipped, not matching regex
dblp_acyclic_214_00 skipped, not matching regex
dblp_acyclic_214_01 skipped, not matching regex
dblp_acyclic_214_02 skipped, not matching regex
dblp_acyclic_214_03 skipped, not matching regex
dblp_acyclic_214_04 skipped, not matching regex
dblp_acyclic_214_05 skipped, not matching regex
dblp_acyclic_214_06 skipped, not matching regex
dblp_acyclic_214_07 skipped, not matching regex
dblp_acyclic_214_08 skipped, not matching regex
dblp_acyclic_214_09 skipped, not matching regex
dblp_acyclic_214_10 skipped, not matching regex
dblp_acyclic_214_11 skipped, not matching regex
dblp_acyclic_214_12 skipped, not matching regex
dblp_acyclic_214_13 skipped, not matching regex
dblp_acyclic_214_14 skipped, not matching regex
dblp_acyclic_214_15 skipped, not matching regex
dblp_acyclic_214_16 skipped, not matching regex
dblp_acyclic_214_17 skipped, not matching regex
dblp_acyclic_214_18 skipped, not matching regex
dblp_acyclic_214_19 skipped, not matching regex
dblp_acyclic_215_00 skipped, not matching regex
dblp_acyclic_215_01 skipped, not matching regex
dblp_acyclic_215_02 skipped, not matching regex
dblp_acyclic_215_03 skipped, not matching regex
dblp_acyclic_215_04 skipped, not matching regex
dblp_acyclic_215_05 skipped, not matching regex
dblp_acyclic_215_06 skipped, not matching regex
dblp_acyclic_215_07 skipped, not matching regex
dblp_acyclic_215_08 skipped, not matching regex
dblp_acyclic_215_09 skipped, not matching regex
dblp_acyclic_215_10 skipped, not matching regex
dblp_acyclic_215_11 skipped, not matching regex
dblp_acyclic_215_12 skipped, not matching regex
dblp_acyclic_215_13 skipped, not matching regex
dblp_acyclic_215_14 skipped, not matching regex
dblp_acyclic_215_15 skipped, not matching regex
dblp_acyclic_215_16 skipped, not matching regex
dblp_acyclic_215_17 skipped, not matching regex
dblp_acyclic_215_18 skipped, not matching regex
dblp_acyclic_215_19 skipped, not matching regex
dblp_acyclic_216_00 skipped, not matching regex
dblp_acyclic_216_03 skipped, not matching regex
dblp_acyclic_216_05 skipped, not matching regex
dblp_acyclic_216_06 skipped, not matching regex
dblp_acyclic_216_08 skipped, not matching regex
dblp_acyclic_216_10 skipped, not matching regex
dblp_acyclic_216_11 skipped, not matching regex
dblp_acyclic_216_13 skipped, not matching regex
dblp_acyclic_216_14 skipped, not matching regex
dblp_acyclic_216_15 skipped, not matching regex
dblp_acyclic_216_16 skipped, not matching regex
dblp_acyclic_216_17 skipped, not matching regex
dblp_acyclic_216_18 skipped, not matching regex
dblp_acyclic_216_19 skipped, not matching regex
dblp_acyclic_217_01 skipped, not matching regex
dblp_acyclic_217_02 skipped, not matching regex
dblp_acyclic_217_03 skipped, not matching regex
dblp_acyclic_217_05 skipped, not matching regex
dblp_acyclic_217_08 skipped, not matching regex
dblp_acyclic_217_09 skipped, not matching regex
dblp_acyclic_217_10 skipped, not matching regex
dblp_acyclic_217_11 skipped, not matching regex
dblp_acyclic_217_12 skipped, not matching regex
dblp_acyclic_217_15 skipped, not matching regex
dblp_acyclic_217_17 skipped, not matching regex
dblp_acyclic_218_00 skipped, not matching regex
dblp_acyclic_218_03 skipped, not matching regex
dblp_acyclic_218_05 skipped, not matching regex
dblp_acyclic_218_06 skipped, not matching regex
dblp_acyclic_218_07 skipped, not matching regex
dblp_acyclic_218_11 skipped, not matching regex
dblp_acyclic_218_14 skipped, not matching regex
dblp_acyclic_218_16 skipped, not matching regex
dblp_acyclic_218_18 skipped, not matching regex
dblp_acyclic_218_19 skipped, not matching regex
dblp_cyclic_q12_00 skipped, not matching regex
dblp_cyclic_q12_01 skipped, not matching regex
dblp_cyclic_q12_02 skipped, not matching regex
dblp_cyclic_q12_03 skipped, not matching regex
dblp_cyclic_q12_04 skipped, not matching regex
dblp_cyclic_q12_05 skipped, not matching regex
dblp_cyclic_q12_06 skipped, not matching regex
dblp_cyclic_q12_07 skipped, not matching regex
dblp_cyclic_q12_08 skipped, not matching regex
dblp_cyclic_q12_09 skipped, not matching regex
dblp_cyclic_q12_10 skipped, not matching regex
dblp_cyclic_q12_11 skipped, not matching regex
dblp_cyclic_q12_12 skipped, not matching regex
dblp_cyclic_q12_13 skipped, not matching regex
dblp_cyclic_q12_14 skipped, not matching regex
dblp_cyclic_q12_15 skipped, not matching regex
dblp_cyclic_q12_16 skipped, not matching regex
dblp_cyclic_q12_17 skipped, not matching regex
dblp_cyclic_q12_18 skipped, not matching regex
dblp_cyclic_q12_19 skipped, not matching regex
dblp_cyclic_q12_20 skipped, not matching regex
dblp_cyclic_q12_21 skipped, not matching regex
dblp_cyclic_q12_22 skipped, not matching regex
dblp_cyclic_q12_23 skipped, not matching regex
dblp_cyclic_q12_24 skipped, not matching regex
dblp_cyclic_q12_25 skipped, not matching regex
dblp_cyclic_q12_26 skipped, not matching regex
dblp_cyclic_q12_27 skipped, not matching regex
dblp_cyclic_q2_01 skipped, not matching regex
dblp_cyclic_q2_02 skipped, not matching regex
dblp_cyclic_q2_03 skipped, not matching regex
dblp_cyclic_q2_04 skipped, not matching regex
dblp_cyclic_q2_05 skipped, not matching regex
dblp_cyclic_q2_06 skipped, not matching regex
dblp_cyclic_q2_07 skipped, not matching regex
dblp_cyclic_q2_08 skipped, not matching regex
dblp_cyclic_q2_09 skipped, not matching regex
dblp_cyclic_q2_10 skipped, not matching regex
dblp_cyclic_q2_11 skipped, not matching regex
dblp_cyclic_q2_12 skipped, not matching regex
dblp_cyclic_q2_13 skipped, not matching regex
dblp_cyclic_q2_14 skipped, not matching regex
dblp_cyclic_q2_15 skipped, not matching regex
dblp_cyclic_q2_16 skipped, not matching regex
dblp_cyclic_q2_17 skipped, not matching regex
dblp_cyclic_q2_18 skipped, not matching regex
dblp_cyclic_q2_19 skipped, not matching regex
dblp_cyclic_q2_20 skipped, not matching regex
dblp_cyclic_q2_21 skipped, not matching regex
dblp_cyclic_q3_00 skipped, not matching regex
dblp_cyclic_q9_00 skipped, not matching regex
dblp_cyclic_q9_03 skipped, not matching regex
dblp_cyclic_q9_08 skipped, not matching regex
dblp_cyclic_q9_12 skipped, not matching regex
queryname: epinions_acyclic_202_00
warmup query ---------------------------------------------------------
157276549

157276549

157276549

157276549

157276549

run    query ---------------------------------------------------------
157276549

157276549

157276549

157276549

157276549

157276549

157276549

157276549

157276549

157276549

 [s] execution: (5 warmups, 10 runs, 0.0030767 min, 0.003112 max, 0.003089 median, 0.236738% relMAD, 0.003092 avg, 0.000011 sdev) [s] compilation: (10 warmups, 0 runs, 0.0000000 min, 0.000000 max, 0.000000 median, 0.000000% relMAD, 0.000000 avg, 0.000000 sdev)
    --1(0.0000005 min, 0.000001 max, 0.000001 median, 10.047847% relMAD, 0.000001 avg, 0.000000 sdev)
    --2(0.0000732 min, 0.000079 max, 0.000075 median, 0.571558% relMAD, 0.000075 avg, 0.000001 sdev)
    --3(0.0000717 min, 0.000077 max, 0.000073 median, 0.464475% relMAD, 0.000073 avg, 0.000001 sdev)
    --4(0.0007832 min, 0.000796 max, 0.000790 median, 0.664975% relMAD, 0.000788 avg, 0.000005 sdev)
    --5(0.0000460 min, 0.000050 max, 0.000047 median, 0.444731% relMAD, 0.000047 avg, 0.000001 sdev)
    --6(0.0005412 min, 0.000552 max, 0.000547 median, 0.446128% relMAD, 0.000546 avg, 0.000003 sdev)
    --7(0.0001687 min, 0.000176 max, 0.000172 median, 0.574743% relMAD, 0.000172 avg, 0.000002 sdev)
    --8(0.0000245 min, 0.000026 max, 0.000025 median, 1.444387% relMAD, 0.000025 avg, 0.000000 sdev)
    --9(0.0005004 min, 0.000523 max, 0.000509 median, 1.078937% relMAD, 0.000510 avg, 0.000006 sdev)
    --10(0.0001192 min, 0.000122 max, 0.000120 median, 0.558673% relMAD, 0.000120 avg, 0.000001 sdev)
    --11(0.0000191 min, 0.000020 max, 0.000019 median, 0.667283% relMAD, 0.000020 avg, 0.000000 sdev)
    --12(0.0004432 min, 0.000455 max, 0.000450 median, 0.491554% relMAD, 0.000450 avg, 0.000004 sdev)
    --13(0.0000681 min, 0.000071 max, 0.000069 median, 1.173736% relMAD, 0.000069 avg, 0.000001 sdev)
    --14(0.0000356 min, 0.000036 max, 0.000036 median, 0.296189% relMAD, 0.000036 avg, 0.000000 sdev)
    --15(0.0001571 min, 0.000163 max, 0.000160 median, 1.134868% relMAD, 0.000160 avg, 0.000002 sdev)

queryname: epinions_acyclic_202_01
warmup query ---------------------------------------------------------
124395720

124395720

124395720

124395720

124395720

run    query ---------------------------------------------------------
124395720

124395720

124395720

124395720

124395720

124395720

124395720

124395720

124395720

124395720

 [s] execution: (5 warmups, 10 runs, 0.0031196 min, 0.003185 max, 0.003138 median, 0.260894% relMAD, 0.003139 avg, 0.000017 sdev) [s] compilation: (10 warmups, 0 runs, 0.0000000 min, 0.000000 max, 0.000000 median, 0.000000% relMAD, 0.000000 avg, 0.000000 sdev)
    --1(0.0000006 min, 0.000001 max, 0.000001 median, 7.757405% relMAD, 0.000001 avg, 0.000000 sdev)
    --2(0.0000747 min, 0.000079 max, 0.000076 median, 0.670128% relMAD, 0.000076 avg, 0.000001 sdev)
    --3(0.0000715 min, 0.000075 max, 0.000073 median, 0.698526% relMAD, 0.000073 avg, 0.000001 sdev)
    --4(0.0007864 min, 0.000836 max, 0.000792 median, 0.544044% relMAD, 0.000797 avg, 0.000014 sdev)
    --5(0.0000423 min, 0.000046 max, 0.000043 median, 0.316655% relMAD, 0.000043 avg, 0.000001 sdev)
    --6(0.0005600 min, 0.000575 max, 0.000567 median, 0.678077% relMAD, 0.000566 avg, 0.000004 sdev)
    --7(0.0001616 min, 0.000169 max, 0.000163 median, 0.325991% relMAD, 0.000163 avg, 0.000002 sdev)
    --8(0.0000240 min, 0.000025 max, 0.000024 median, 1.245902% relMAD, 0.000024 avg, 0.000000 sdev)
    --9(0.0005117 min, 0.000519 max, 0.000517 median, 0.450908% relMAD, 0.000516 avg, 0.000003 sdev)
    --10(0.0001203 min, 0.000128 max, 0.000122 median, 0.998200% relMAD, 0.000123 avg, 0.000002 sdev)
    --11(0.0000194 min, 0.000023 max, 0.000020 median, 0.837418% relMAD, 0.000020 avg, 0.000001 sdev)
    --12(0.0004556 min, 0.000465 max, 0.000460 median, 0.490596% relMAD, 0.000460 avg, 0.000003 sdev)
    --13(0.0000693 min, 0.000072 max, 0.000070 median, 0.525411% relMAD, 0.000070 avg, 0.000001 sdev)
    --14(0.0000361 min, 0.000040 max, 0.000036 median, 0.261485% relMAD, 0.000037 avg, 0.000001 sdev)
    --15(0.0001658 min, 0.000174 max, 0.000170 median, 0.759275% relMAD, 0.000170 avg, 0.000002 sdev)

queryname: epinions_acyclic_202_02
warmup query ---------------------------------------------------------
145209169

145209169

145209169

145209169

145209169

run    query ---------------------------------------------------------
145209169

145209169

145209169

145209169

145209169

145209169

145209169

145209169

145209169

145209169

 [s] execution: (5 warmups, 10 runs, 0.0030026 min, 0.003063 max, 0.003014 median, 0.283533% relMAD, 0.003019 avg, 0.000017 sdev) [s] compilation: (10 warmups, 0 runs, 0.0000000 min, 0.000000 max, 0.000000 median, 0.000000% relMAD, 0.000000 avg, 0.000000 sdev)
    --1(0.0000006 min, 0.000001 max, 0.000001 median, 5.383361% relMAD, 0.000001 avg, 0.000000 sdev)
    --2(0.0000739 min, 0.000079 max, 0.000074 median, 0.486136% relMAD, 0.000075 avg, 0.000002 sdev)
    --3(0.0000713 min, 0.000076 max, 0.000072 median, 0.834129% relMAD, 0.000073 avg, 0.000002 sdev)
    --4(0.0007396 min, 0.000784 max, 0.000750 median, 1.101780% relMAD, 0.000752 avg, 0.000013 sdev)
    --5(0.0000453 min, 0.000052 max, 0.000046 median, 0.513462% relMAD, 0.000047 avg, 0.000002 sdev)
    --6(0.0005076 min, 0.000519 max, 0.000513 median, 0.797554% relMAD, 0.000514 avg, 0.000004 sdev)
    --7(0.0001660 min, 0.000175 max, 0.000168 median, 1.349400% relMAD, 0.000170 avg, 0.000003 sdev)
    --8(0.0000239 min, 0.000024 max, 0.000024 median, 0.764977% relMAD, 0.000024 avg, 0.000000 sdev)
    --9(0.0005052 min, 0.000514 max, 0.000512 median, 0.408776% relMAD, 0.000510 avg, 0.000003 sdev)
    --10(0.0001175 min, 0.000120 max, 0.000119 median, 0.544203% relMAD, 0.000119 avg, 0.000001 sdev)
    --11(0.0000185 min, 0.000019 max, 0.000019 median, 0.982737% relMAD, 0.000019 avg, 0.000000 sdev)
    --12(0.0004451 min, 0.000452 max, 0.000449 median, 0.426895% relMAD, 0.000449 avg, 0.000002 sdev)
    --13(0.0000669 min, 0.000069 max, 0.000069 median, 0.438552% relMAD, 0.000068 avg, 0.000001 sdev)
    --14(0.0000355 min, 0.000036 max, 0.000036 median, 0.475700% relMAD, 0.000036 avg, 0.000000 sdev)
    --15(0.0001608 min, 0.000168 max, 0.000164 median, 0.708245% relMAD, 0.000164 avg, 0.000002 sdev)

queryname: epinions_acyclic_202_03
warmup query ---------------------------------------------------------
135560642

135560642

135560642

135560642

135560642

run    query ---------------------------------------------------------
135560642

135560642

135560642

135560642

135560642

135560642

135560642

135560642

135560642

135560642

 [s] execution: (5 warmups, 10 runs, 0.0030626 min, 0.003121 max, 0.003083 median, 0.364097% relMAD, 0.003083 avg, 0.000016 sdev) [s] compilation: (10 warmups, 0 runs, 0.0000000 min, 0.000000 max, 0.000000 median, 0.000000% relMAD, 0.000000 avg, 0.000000 sdev)
    --1(0.0000006 min, 0.000001 max, 0.000001 median, 9.711684% relMAD, 0.000001 avg, 0.000000 sdev)
    --2(0.0000751 min, 0.000078 max, 0.000076 median, 0.207409% relMAD, 0.000076 avg, 0.000001 sdev)
    --3(0.0000719 min, 0.000075 max, 0.000073 median, 0.694065% relMAD, 0.000073 avg, 0.000001 sdev)
    --4(0.0007676 min, 0.000817 max, 0.000774 median, 0.820346% relMAD, 0.000780 avg, 0.000016 sdev)
    --5(0.0000413 min, 0.000046 max, 0.000042 median, 1.833888% relMAD, 0.000043 avg, 0.000001 sdev)
    --6(0.0005309 min, 0.000544 max, 0.000539 median, 0.699346% relMAD, 0.000538 avg, 0.000004 sdev)
    --7(0.0001589 min, 0.000166 max, 0.000161 median, 0.510169% relMAD, 0.000162 avg, 0.000002 sdev)
    --8(0.0000248 min, 0.000026 max, 0.000025 median, 0.647056% relMAD, 0.000025 avg, 0.000000 sdev)
    --9(0.0005150 min, 0.000529 max, 0.000526 median, 0.514380% relMAD, 0.000524 avg, 0.000005 sdev)
    --10(0.0001196 min, 0.000121 max, 0.000121 median, 0.327719% relMAD, 0.000120 avg, 0.000000 sdev)
    --11(0.0000197 min, 0.000024 max, 0.000020 median, 1.003645% relMAD, 0.000020 avg, 0.000001 sdev)
    --12(0.0004439 min, 0.000452 max, 0.000448 median, 0.552046% relMAD, 0.000448 avg, 0.000002 sdev)
    --13(0.0000682 min, 0.000071 max, 0.000069 median, 0.915246% relMAD, 0.000069 avg, 0.000001 sdev)
    --14(0.0000365 min, 0.000041 max, 0.000037 median, 0.966798% relMAD, 0.000037 avg, 0.000001 sdev)
    --15(0.0001633 min, 0.000170 max, 0.000166 median, 1.385028% relMAD, 0.000166 avg, 0.000003 sdev)

queryname: epinions_acyclic_202_04
warmup query ---------------------------------------------------------
102758234

102758234

102758234

102758234

102758234

run    query ---------------------------------------------------------
102758234

102758234

102758234

102758234

102758234

102758234

102758234

102758234

102758234

102758234

 [s] execution: (5 warmups, 10 runs, 0.0030584 min, 0.003091 max, 0.003072 median, 0.178995% relMAD, 0.003073 avg, 0.000009 sdev) [s] compilation: (10 warmups, 0 runs, 0.0000000 min, 0.000000 max, 0.000000 median, 0.000000% relMAD, 0.000000 avg, 0.000000 sdev)
    --1(0.0000006 min, 0.000001 max, 0.000001 median, 4.468413% relMAD, 0.000001 avg, 0.000000 sdev)
    --2(0.0000738 min, 0.000081 max, 0.000075 median, 0.612498% relMAD, 0.000075 avg, 0.000002 sdev)
    --3(0.0000697 min, 0.000074 max, 0.000071 median, 1.293213% relMAD, 0.000071 avg, 0.000001 sdev)
    --4(0.0008095 min, 0.000832 max, 0.000821 median, 0.787049% relMAD, 0.000821 avg, 0.000007 sdev)
    --5(0.0000430 min, 0.000044 max, 0.000043 median, 0.657713% relMAD, 0.000043 avg, 0.000000 sdev)
    --6(0.0005349 min, 0.000547 max, 0.000539 median, 0.560558% relMAD, 0.000539 avg, 0.000004 sdev)
    --7(0.0001583 min, 0.000164 max, 0.000161 median, 0.791195% relMAD, 0.000161 avg, 0.000002 sdev)
    --8(0.0000239 min, 0.000026 max, 0.000025 median, 1.304453% relMAD, 0.000025 avg, 0.000000 sdev)
    --9(0.0004922 min, 0.000501 max, 0.000495 median, 0.464426% relMAD, 0.000495 avg, 0.000003 sdev)
    --10(0.0001188 min, 0.000125 max, 0.000120 median, 0.427122% relMAD, 0.000120 avg, 0.000002 sdev)
    --11(0.0000190 min, 0.000020 max, 0.000019 median, 1.023944% relMAD, 0.000019 avg, 0.000000 sdev)
